,labels,chembl_ids,fingerprint_id
2535,0,CHEMBL584,2535
2536,1,CHEMBL1916891,2536
2537,1,CHEMBL1914666,2537
2538,1,CHEMBL1914671,2538
2539,0,CHEMBL1944923,2539
2540,0,CHEMBL1916947,2540
2541,1,CHEMBL2064390,2541
2542,0,CHEMBL2018879,2542
2543,0,CHEMBL205089,2543
2544,0,CHEMBL2047241,2544
2545,1,CHEMBL2032380,2545
2546,1,CHEMBL2029429,2546
2547,1,CHEMBL2031308,2547
2548,1,CHEMBL2070048,2548
2549,1,CHEMBL380386,2549
2550,0,CHEMBL291963,2550
2551,1,CHEMBL215191,2551
2552,1,CHEMBL179633,2552
2553,1,CHEMBL338114,2553
2554,0,CHEMBL385292,2554
2555,1,CHEMBL220037,2555
2556,1,CHEMBL248045,2556
2557,1,CHEMBL204085,2557
2558,0,CHEMBL316009,2558
2559,1,CHEMBL293064,2559
2560,1,CHEMBL233324,2560
2561,0,CHEMBL233001,2561
2562,1,CHEMBL279459,2562
2563,1,CHEMBL1744349,2563
2564,1,CHEMBL62176,2564
2565,1,CHEMBL544865,2565
2566,1,CHEMBL60472,2566
2567,1,CHEMBL120185,2567
2568,1,CHEMBL77782,2568
2569,0,CHEMBL20255,2569
2570,1,CHEMBL203295,2570
2571,1,CHEMBL136178,2571
2572,1,CHEMBL372523,2572
2573,1,CHEMBL186802,2573
2574,0,CHEMBL326044,2574
2575,1,CHEMBL76589,2575
2576,1,CHEMBL1907764,2576
2577,0,CHEMBL154969,2577
2578,1,CHEMBL249928,2578
2579,1,CHEMBL247512,2579
2580,0,CHEMBL380168,2580
2581,1,CHEMBL193368,2581
2582,1,CHEMBL206955,2582
2583,1,CHEMBL205652,2583
2584,0,CHEMBL385425,2584
2585,1,CHEMBL234772,2585
2586,0,CHEMBL175862,2586
2587,1,CHEMBL352801,2587
2588,1,CHEMBL1204305,2588
2589,0,CHEMBL941,2589
2590,1,CHEMBL31816,2590
2591,0,CHEMBL7827,2591
2592,0,CHEMBL314021,2592
2593,0,CHEMBL141705,2593
2594,0,CHEMBL66643,2594
2595,1,CHEMBL307599,2595
2596,1,CHEMBL105436,2596
2597,1,CHEMBL92709,2597
2598,0,CHEMBL365318,2598
2599,0,CHEMBL278071,2599
2600,1,CHEMBL175933,2600
2601,0,CHEMBL543429,2601
2602,0,CHEMBL88405,2602
2603,0,CHEMBL542955,2603
2604,0,CHEMBL21079,2604
2605,1,CHEMBL51741,2605
2606,0,CHEMBL20926,2606
2607,0,CHEMBL307062,2607
2608,0,CHEMBL119432,2608
2609,1,CHEMBL345294,2609
2610,1,CHEMBL247104,2610
2611,1,CHEMBL53062,2611
2612,1,CHEMBL438440,2612
2613,0,CHEMBL31118,2613
2614,1,CHEMBL490987,2614
2615,1,CHEMBL520493,2615
2616,1,CHEMBL483830,2616
2617,0,CHEMBL488101,2617
2618,0,CHEMBL501368,2618
2619,0,CHEMBL76602,2619
2620,1,CHEMBL28,2620
2621,1,CHEMBL491174,2621
2622,1,CHEMBL77100,2622
2623,0,CHEMBL489349,2623
2624,1,CHEMBL489147,2624
2625,1,CHEMBL309016,2625
2626,0,CHEMBL308048,2626
2627,1,CHEMBL78224,2627
2628,1,CHEMBL441343,2628
2629,0,CHEMBL13485,2629
2630,1,CHEMBL485475,2630
2631,1,CHEMBL518986,2631
2632,1,CHEMBL522082,2632
2633,1,CHEMBL490780,2633
2634,0,CHEMBL293584,2634
2635,1,CHEMBL504173,2635
2636,0,CHEMBL490570,2636
2637,1,CHEMBL483232,2637
2638,1,CHEMBL483233,2638
2639,0,CHEMBL1241859,2639
2640,0,CHEMBL1242027,2640
2641,1,CHEMBL1242029,2641
2642,1,CHEMBL1241578,2642
2643,0,CHEMBL1242207,2643
2644,0,CHEMBL1242208,2644
2645,0,CHEMBL1242209,2645
2646,0,CHEMBL1240565,2646
2647,1,CHEMBL1242112,2647
2648,1,CHEMBL1242293,2648
2649,1,CHEMBL1242294,2649
2650,1,CHEMBL1242753,2650
2651,0,CHEMBL1242845,2651
2652,1,CHEMBL1241484,2652
2653,1,CHEMBL1241581,2653
2654,1,CHEMBL1242657,2654
2655,0,CHEMBL1254199,2655
2656,1,CHEMBL1254443,2656
2657,1,CHEMBL1081312,2657
2658,1,CHEMBL1233881,2658
2659,1,CHEMBL1242757,2659
2660,1,CHEMBL288441,2660
2661,0,CHEMBL1641996,2661
2662,1,CHEMBL1641995,2662
2663,0,CHEMBL1774056,2663
2664,1,CHEMBL2425092,2664
2665,1,CHEMBL2425089,2665
2666,1,CHEMBL2425093,2666
2667,1,CHEMBL2441567,2667
2668,1,CHEMBL2441568,2668
2669,1,CHEMBL2408045,2669
2670,1,CHEMBL2408829,2670
2671,1,CHEMBL2408823,2671
2672,1,CHEMBL2442329,2672
2673,1,CHEMBL2403108,2673
2674,1,CHEMBL2437225,2674
2675,1,CHEMBL2437459,2675
2676,1,CHEMBL2437483,2676
2677,0,CHEMBL2437474,2677
2678,1,CHEMBL2437471,2678
2679,0,CHEMBL2437470,2679
2680,1,CHEMBL2437466,2680
2681,1,CHEMBL2437465,2681
2682,1,CHEMBL2437464,2682
2683,1,CHEMBL2437461,2683
2684,1,CHEMBL2435999,2684
2685,1,CHEMBL3436354,2685
2686,1,CHEMBL2385993,2686
2687,1,CHEMBL2385991,2687
2688,1,CHEMBL2385990,2688
2689,1,CHEMBL2385986,2689
2690,1,CHEMBL2385985,2690
2691,1,CHEMBL2385983,2691
2692,1,CHEMBL2385981,2692
2693,1,CHEMBL2385978,2693
2694,1,CHEMBL2385976,2694
2695,1,CHEMBL2385969,2695
2696,1,CHEMBL2385968,2696
2697,1,CHEMBL2032378,2697
2698,1,CHEMBL2048911,2698
2699,1,CHEMBL2315701,2699
2700,1,CHEMBL2425736,2700
2701,0,CHEMBL2408827,2701
2702,0,CHEMBL2385195,2702
2703,1,CHEMBL525527,2703
2704,1,CHEMBL3098317,2704
2705,1,CHEMBL3040861,2705
2706,0,CHEMBL3297957,2706
2707,1,CHEMBL3397275,2707
2708,1,CHEMBL3357651,2708
2709,1,CHEMBL3357638,2709
2710,1,CHEMBL3416626,2710
2711,1,CHEMBL3416438,2711
2712,0,CHEMBL3425666,2712
2713,0,CHEMBL279138,2713
2714,1,CHEMBL493428,2714
2715,1,CHEMBL395573,2715
2716,1,CHEMBL423224,2716
2717,1,CHEMBL80030,2717
2718,1,CHEMBL196738,2718
2719,1,CHEMBL171085,2719
2720,1,CHEMBL166358,2720
2721,1,CHEMBL36967,2721
2722,1,CHEMBL176582,2722
2723,0,CHEMBL314416,2723
2724,0,CHEMBL66932,2724
2725,1,CHEMBL354310,2725
2726,0,CHEMBL21267,2726
2727,1,CHEMBL1914669,2727
2728,1,CHEMBL459,2728
2729,0,CHEMBL1944641,2729
2730,0,CHEMBL1945453,2730
2731,0,CHEMBL2070050,2731
2732,1,CHEMBL2070195,2732
2733,0,CHEMBL2018883,2733
2734,0,CHEMBL2018745,2734
2735,1,CHEMBL1945448,2735
2736,1,CHEMBL2048910,2736
2737,1,CHEMBL2031303,2737
2738,1,CHEMBL2047025,2738
2739,1,CHEMBL2064383,2739
2740,1,CHEMBL2064393,2740
2741,1,CHEMBL591039,2741
2742,0,CHEMBL1928960,2742
2743,1,CHEMBL2029426,2743
2744,1,CHEMBL2029696,2744
2745,1,CHEMBL2048907,2745
2746,0,CHEMBL1784725,2746
2747,0,CHEMBL1738710,2747
2748,1,CHEMBL1914664,2748
2749,0,CHEMBL3233758,2749
2750,1,CHEMBL543361,2750
2751,1,CHEMBL206782,2751
2752,1,CHEMBL92902,2752
2753,0,CHEMBL189584,2753
2754,1,CHEMBL521572,2754
2755,1,CHEMBL590875,2755
2756,1,CHEMBL1172916,2756
2757,1,CHEMBL1243283,2757
2758,0,CHEMBL1254286,2758
2759,1,CHEMBL1645476,2759
2760,0,CHEMBL1958032,2760
2761,1,CHEMBL3233788,2761
2762,1,CHEMBL3263959,2762
2763,0,CHEMBL3297954,2763
2764,1,CHEMBL69629,2764
2765,1,CHEMBL80164,2765
2766,1,CHEMBL169570,2766
2767,1,CHEMBL176815,2767
2768,1,CHEMBL484108,2768
2769,1,CHEMBL605337,2769
2770,0,CHEMBL1947046,2770
2771,1,CHEMBL3219508,2771
2772,0,CHEMBL3425663,2772
2773,0,CHEMBL534909,2773
2774,1,CHEMBL203936,2774
2775,1,CHEMBL398793,2775
2776,0,CHEMBL115397,2776
2777,1,CHEMBL251123,2777
2778,1,CHEMBL447720,2778
2779,1,CHEMBL109503,2779
2780,0,CHEMBL1956897,2780
2781,1,CHEMBL77452,2781
2782,0,CHEMBL419248,2782
2783,0,CHEMBL312402,2783
2784,0,CHEMBL62699,2784
2785,1,CHEMBL346846,2785
2786,0,CHEMBL77524,2786
2787,0,CHEMBL305178,2787
2788,1,CHEMBL271408,2788
2789,1,CHEMBL461140,2789
2790,1,CHEMBL450109,2790
2791,1,CHEMBL80745,2791
2792,1,CHEMBL242741,2792
2793,1,CHEMBL443171,2793
2794,1,CHEMBL181275,2794
2795,1,CHEMBL490496,2795
2796,1,CHEMBL491085,2796
2797,1,CHEMBL522623,2797
2798,1,CHEMBL255871,2798
2799,1,CHEMBL497697,2799
2800,1,CHEMBL513208,2800
2801,1,CHEMBL514942,2801
2802,1,CHEMBL593909,2802
2803,0,CHEMBL595497,2803
2804,1,CHEMBL603266,2804
2805,0,CHEMBL1095762,2805
2806,0,CHEMBL1095776,2806
2807,0,CHEMBL1094782,2807
2808,0,CHEMBL1242482,2808
2809,0,CHEMBL1254285,2809
2810,1,CHEMBL1242574,2810
2811,1,CHEMBL1272061,2811
2812,0,CHEMBL1761940,2812
2813,0,CHEMBL1834657,2813
2814,0,CHEMBL1830262,2814
2815,0,CHEMBL1821888,2815
2816,1,CHEMBL407135,2816
2817,0,CHEMBL1956896,2817
2818,1,CHEMBL1928711,2818
2819,0,CHEMBL1928953,2819
2820,1,CHEMBL1958037,2820
2821,0,CHEMBL1944920,2821
2822,0,CHEMBL1945450,2822
2823,0,CHEMBL1929553,2823
2824,1,CHEMBL271328,2824
2825,0,CHEMBL2204532,2825
2826,1,CHEMBL2346678,2826
2827,1,CHEMBL3436357,2827
2828,1,CHEMBL113985,2828
2829,1,CHEMBL3263359,2829
2830,1,CHEMBL3218001,2830
2831,1,CHEMBL3290142,2831
2832,1,CHEMBL3219131,2832
2833,1,CHEMBL3360602,2833
2834,1,CHEMBL3416620,2834
2835,0,CHEMBL3425660,2835
2836,1,CHEMBL3425661,2836
2837,0,CHEMBL118258,2837
2838,1,CHEMBL370266,2838
2839,1,CHEMBL203132,2839
2840,1,CHEMBL117710,2840
2841,0,CHEMBL591052,2841
2842,1,CHEMBL1242289,2842
2843,0,CHEMBL3416604,2843
2844,0,CHEMBL62756,2844
2845,1,CHEMBL137189,2845
2846,1,CHEMBL56505,2846
2847,1,CHEMBL93783,2847
2848,1,CHEMBL104779,2848
2849,1,CHEMBL369014,2849
2850,0,CHEMBL277011,2850
2851,0,CHEMBL1242665,2851
2852,0,CHEMBL1821889,2852
2853,1,CHEMBL555321,2853
2854,1,CHEMBL265367,2854
2855,1,CHEMBL216039,2855
2856,1,CHEMBL131426,2856
2857,1,CHEMBL127058,2857
2858,1,CHEMBL310853,2858
2859,1,CHEMBL372692,2859
2860,1,CHEMBL172652,2860
2861,1,CHEMBL492077,2861
2862,0,CHEMBL1172419,2862
2863,1,CHEMBL3436359,2863
2864,1,CHEMBL2385967,2864
2865,1,CHEMBL3233784,2865
2866,1,CHEMBL1202473,2866
2867,1,CHEMBL397122,2867
2868,1,CHEMBL124528,2868
2869,0,CHEMBL135417,2869
2870,1,CHEMBL143805,2870
2871,1,CHEMBL369088,2871
2872,0,CHEMBL473141,2872
2873,0,CHEMBL565612,2873
2874,1,CHEMBL1812569,2874
2875,1,CHEMBL2442319,2875
2876,0,CHEMBL3358966,2876
2877,1,CHEMBL1230609,2877
2878,1,CHEMBL1204262,2878
2879,1,CHEMBL1241944,2879
2880,1,CHEMBL1241487,2880
2881,1,CHEMBL1254523,2881
2882,1,CHEMBL1271950,2882
2883,0,CHEMBL1448,2883
2884,1,CHEMBL419185,2884
2885,0,CHEMBL1830266,2885
2886,0,CHEMBL1821887,2886
2887,0,CHEMBL1910276,2887
2888,0,CHEMBL261849,2888
2889,1,CHEMBL1958020,2889
2890,0,CHEMBL1946845,2890
2891,1,CHEMBL1934622,2891
2892,1,CHEMBL1945447,2892
2893,1,CHEMBL2325089,2893
2894,1,CHEMBL510730,2894
2895,1,CHEMBL2425084,2895
2896,1,CHEMBL3436355,2896
2897,1,CHEMBL3133752,2897
2898,1,CHEMBL3092316,2898
2899,0,CHEMBL3098318,2899
2900,0,CHEMBL3234754,2900
2901,1,CHEMBL3221546,2901
2902,0,CHEMBL3221544,2902
2903,1,CHEMBL3360612,2903
2904,1,CHEMBL3355878,2904
2905,1,CHEMBL3355887,2905
2906,1,CHEMBL3416596,2906
2907,1,CHEMBL3403512,2907
2908,1,CHEMBL544640,2908
2909,1,CHEMBL466586,2909
2910,0,CHEMBL2018766,2910
2911,1,CHEMBL415738,2911
2912,1,CHEMBL89723,2912
2913,0,CHEMBL154911,2913
2914,0,CHEMBL109259,2914
2915,1,CHEMBL1828860,2915
2916,1,CHEMBL205783,2916
2917,0,CHEMBL66879,2917
2918,0,CHEMBL358494,2918
2919,0,CHEMBL310400,2919
2920,1,CHEMBL48614,2920
2921,1,CHEMBL63356,2921
2922,1,CHEMBL333851,2922
2923,0,CHEMBL291667,2923
2924,1,CHEMBL371888,2924
2925,0,CHEMBL141238,2925
2926,0,CHEMBL313500,2926
2927,1,CHEMBL249927,2927
2928,1,CHEMBL251498,2928
2929,0,CHEMBL450622,2929
2930,1,CHEMBL250924,2930
2931,1,CHEMBL214689,2931
2932,1,CHEMBL92398,2932
2933,0,CHEMBL69585,2933
2934,0,CHEMBL125983,2934
2935,1,CHEMBL73710,2935
2936,1,CHEMBL103860,2936
2937,0,CHEMBL56674,2937
2938,1,CHEMBL182397,2938
2939,1,CHEMBL196925,2939
2940,1,CHEMBL246493,2940
2941,0,CHEMBL66107,2941
2942,1,CHEMBL47940,2942
2943,1,CHEMBL205676,2943
2944,1,CHEMBL208144,2944
2945,1,CHEMBL74722,2945
2946,0,CHEMBL346716,2946
2947,1,CHEMBL433520,2947
2948,1,CHEMBL337297,2948
2949,0,CHEMBL56542,2949
2950,1,CHEMBL428741,2950
2951,1,CHEMBL370934,2951
2952,0,CHEMBL442388,2952
2953,1,CHEMBL79215,2953
2954,1,CHEMBL247915,2954
2955,1,CHEMBL441518,2955
2956,0,CHEMBL281957,2956
2957,1,CHEMBL339416,2957
2958,1,CHEMBL247710,2958
2959,0,CHEMBL334026,2959
2960,1,CHEMBL420059,2960
2961,0,CHEMBL86921,2961
2962,0,CHEMBL269620,2962
2963,0,CHEMBL309716,2963
2964,1,CHEMBL330879,2964
2965,0,CHEMBL63009,2965
2966,1,CHEMBL83559,2966
2967,1,CHEMBL205870,2967
2968,0,CHEMBL78005,2968
2969,1,CHEMBL160566,2969
2970,1,CHEMBL214487,2970
2971,1,CHEMBL289213,2971
2972,1,CHEMBL53375,2972
2973,1,CHEMBL119982,2973
2974,0,CHEMBL118482,2974
2975,0,CHEMBL298810,2975
2976,0,CHEMBL277430,2976
2977,1,CHEMBL212954,2977
2978,0,CHEMBL541334,2978
2979,0,CHEMBL89363,2979
2980,1,CHEMBL126192,2980
2981,0,CHEMBL278287,2981
2982,0,CHEMBL85403,2982
2983,1,CHEMBL116853,2983
2984,1,CHEMBL242131,2984
2985,1,CHEMBL335440,2985
2986,1,CHEMBL204268,2986
2987,1,CHEMBL94019,2987
2988,1,CHEMBL127082,2988
2989,1,CHEMBL52591,2989
2990,0,CHEMBL501256,2990
2991,1,CHEMBL473543,2991
2992,1,CHEMBL472581,2992
2993,1,CHEMBL14874,2993
2994,1,CHEMBL178953,2994
2995,1,CHEMBL359830,2995
2996,1,CHEMBL473747,2996
2997,1,CHEMBL521571,2997
2998,1,CHEMBL447223,2998
2999,1,CHEMBL489306,2999
3000,1,CHEMBL524117,3000
3001,1,CHEMBL490093,3001
3002,1,CHEMBL524132,3002
3003,1,CHEMBL509914,3003
3004,1,CHEMBL453379,3004
3005,1,CHEMBL460743,3005
3006,1,CHEMBL472746,3006
3007,1,CHEMBL489312,3007
3008,1,CHEMBL489313,3008
3009,1,CHEMBL489308,3009
3010,1,CHEMBL572031,3010
3011,1,CHEMBL570918,3011
3012,0,CHEMBL1241391,3012
3013,0,CHEMBL1241773,3013
3014,1,CHEMBL1272006,3014
3015,1,CHEMBL1272113,3015
3016,1,CHEMBL1272167,3016
3017,1,CHEMBL1272168,3017
3018,1,CHEMBL1272324,3018
3019,1,CHEMBL1271561,3019
3020,1,CHEMBL1271562,3020
3021,1,CHEMBL1271618,3021
3022,0,CHEMBL1272112,3022
3023,1,CHEMBL1630107,3023
3024,1,CHEMBL1688860,3024
3025,1,CHEMBL1630109,3025
3026,1,CHEMBL2064398,3026
3027,0,CHEMBL1956885,3027
3028,0,CHEMBL1929312,3028
3029,1,CHEMBL2018756,3029
3030,0,CHEMBL2018886,3030
3031,1,CHEMBL2070045,3031
3032,0,CHEMBL2070075,3032
3033,1,CHEMBL2064382,3033
3034,1,CHEMBL2064386,3034
3035,0,CHEMBL2064388,3035
3036,1,CHEMBL2064394,3036
3037,1,CHEMBL2064395,3037
3038,1,CHEMBL2064399,3038
3039,0,CHEMBL2064400,3039
3040,1,CHEMBL2064403,3040
3041,1,CHEMBL2063926,3041
3042,1,CHEMBL2070194,3042
3043,1,CHEMBL2070191,3043
3044,1,CHEMBL2070201,3044
3045,0,CHEMBL455428,3045
3046,1,CHEMBL1821875,3046
3047,1,CHEMBL420254,3047
3048,0,CHEMBL2018880,3048
3049,0,CHEMBL1761937,3049
3050,0,CHEMBL2018885,3050
3051,0,CHEMBL2017214,3051
3052,1,CHEMBL1958021,3052
3053,0,CHEMBL2018746,3053
3054,1,CHEMBL2018752,3054
3055,1,CHEMBL2018753,3055
3056,1,CHEMBL2018754,3056
3057,1,CHEMBL2018760,3057
3058,1,CHEMBL2018761,3058
3059,1,CHEMBL2018762,3059
3060,0,CHEMBL2018763,3060
3061,0,CHEMBL2018768,3061
3062,1,CHEMBL2018773,3062
3063,1,CHEMBL2018777,3063
3064,1,CHEMBL3347488,3064
3065,1,CHEMBL3347487,3065
3066,1,CHEMBL3344213,3066
3067,1,CHEMBL3344208,3067
3068,1,CHEMBL3344210,3068
3069,1,CHEMBL3344220,3069
3070,1,CHEMBL3133758,3070
3071,1,CHEMBL3133757,3071
3072,0,CHEMBL3133753,3072
3073,1,CHEMBL3133899,3073
3074,1,CHEMBL3133898,3074
3075,1,CHEMBL3133896,3075
3076,1,CHEMBL3133895,3076
3077,1,CHEMBL3133893,3077
3078,1,CHEMBL3133909,3078
3079,1,CHEMBL3133904,3079
3080,1,CHEMBL3133903,3080
3081,1,CHEMBL3133902,3081
3082,1,CHEMBL3133901,3082
3083,1,CHEMBL3092301,3083
3084,1,CHEMBL3092319,3084
3085,1,CHEMBL3092317,3085
3086,1,CHEMBL3092314,3086
3087,1,CHEMBL3092310,3087
3088,1,CHEMBL3092309,3088
3089,1,CHEMBL3092322,3089
3090,0,CHEMBL3098312,3090
3091,0,CHEMBL3098326,3091
3092,0,CHEMBL3098319,3092
3093,0,CHEMBL2283255,3093
3094,0,CHEMBL2336361,3094
3095,0,CHEMBL1830130,3095
3096,0,CHEMBL1830129,3096
3097,1,CHEMBL324718,3097
3098,1,CHEMBL421047,3098
3099,0,CHEMBL2262407,3099
3100,1,CHEMBL31570,3100
3101,1,CHEMBL126996,3101
3102,0,CHEMBL57631,3102
3103,1,CHEMBL210659,3103
3104,1,CHEMBL138125,3104
3105,0,CHEMBL357695,3105
3106,1,CHEMBL91980,3106
3107,1,CHEMBL194160,3107
3108,1,CHEMBL440298,3108
3109,1,CHEMBL538757,3109
3110,1,CHEMBL206347,3110
3111,1,CHEMBL168550,3111
3112,1,CHEMBL425965,3112
3113,1,CHEMBL177688,3113
3114,0,CHEMBL419280,3114
3115,1,CHEMBL93966,3115
3116,0,CHEMBL51573,3116
3117,1,CHEMBL351629,3117
3118,1,CHEMBL366580,3118
3119,1,CHEMBL250318,3119
3120,0,CHEMBL120077,3120
3121,1,CHEMBL462338,3121
3122,1,CHEMBL451074,3122
3123,1,CHEMBL506414,3123
3124,0,CHEMBL520839,3124
3125,1,CHEMBL489146,3125
3126,1,CHEMBL454383,3126
3127,0,CHEMBL502835,3127
3128,1,CHEMBL484109,3128
3129,0,CHEMBL599224,3129
3130,0,CHEMBL589846,3130
3131,1,CHEMBL590524,3131
3132,0,CHEMBL590997,3132
3133,1,CHEMBL597752,3133
3134,1,CHEMBL1095761,3134
3135,0,CHEMBL1094784,3135
3136,0,CHEMBL1077070,3136
3137,1,CHEMBL1088901,3137
3138,1,CHEMBL1090840,3138
3139,1,CHEMBL1172823,3139
3140,0,CHEMBL1173248,3140
3141,0,CHEMBL1173023,3141
3142,1,CHEMBL1241681,3142
3143,0,CHEMBL1241588,3143
3144,0,CHEMBL1242470,3144
3145,1,CHEMBL1683965,3145
3146,1,CHEMBL110035,3146
3147,0,CHEMBL1830259,3147
3148,1,CHEMBL1821863,3148
3149,1,CHEMBL2018749,3149
3150,0,CHEMBL1910268,3150
3151,1,CHEMBL2047015,3151
3152,0,CHEMBL2312645,3152
3153,1,CHEMBL2325101,3153
3154,1,CHEMBL2315697,3154
3155,0,CHEMBL2335016,3155
3156,1,CHEMBL2347971,3156
3157,0,CHEMBL2347974,3157
3158,1,CHEMBL2381510,3158
3159,1,CHEMBL2381506,3159
3160,0,CHEMBL2426284,3160
3161,1,CHEMBL2425088,3161
3162,1,CHEMBL2385977,3162
3163,1,CHEMBL1365395,3163
3164,1,CHEMBL3133897,3164
3165,1,CHEMBL3133894,3165
3166,1,CHEMBL3133821,3166
3167,1,CHEMBL3092298,3167
3168,0,CHEMBL2283259,3168
3169,1,CHEMBL2283248,3169
3170,1,CHEMBL2325107,3170
3171,1,CHEMBL2333164,3171
3172,1,CHEMBL2347973,3172
3173,1,CHEMBL2348194,3173
3174,1,CHEMBL2381509,3174
3175,1,CHEMBL2426287,3175
3176,1,CHEMBL2424799,3176
3177,1,CHEMBL2408826,3177
3178,1,CHEMBL2408825,3178
3179,1,CHEMBL2442324,3179
3180,0,CHEMBL2437477,3180
3181,1,CHEMBL3436360,3181
3182,1,CHEMBL3344217,3182
3183,1,CHEMBL3344215,3183
3184,0,CHEMBL3133907,3184
3185,1,CHEMBL3092318,3185
3186,0,CHEMBL3098323,3186
3187,0,CHEMBL3234864,3187
3188,0,CHEMBL3233757,3188
3189,1,CHEMBL3233776,3189
3190,1,CHEMBL3233790,3190
3191,0,CHEMBL3221266,3191
3192,1,CHEMBL3221555,3192
3193,1,CHEMBL3357647,3193
3194,1,CHEMBL3357637,3194
3195,0,CHEMBL3353407,3195
3196,1,CHEMBL3416616,3196
3197,0,CHEMBL3416601,3197
3198,1,CHEMBL2316153,3198
3199,1,CHEMBL2325109,3199
3200,0,CHEMBL2337369,3200
3201,0,CHEMBL2337367,3201
3202,1,CHEMBL2347962,3202
3203,1,CHEMBL2347960,3203
3204,1,CHEMBL2437486,3204
3205,1,CHEMBL3436358,3205
3206,1,CHEMBL2385974,3206
3207,1,CHEMBL2385970,3207
3208,1,CHEMBL3344219,3208
3209,1,CHEMBL3133754,3209
3210,1,CHEMBL3092300,3210
3211,0,CHEMBL2283257,3211
3212,0,CHEMBL2283256,3212
3213,0,CHEMBL2283251,3213
3214,1,CHEMBL2336357,3214
3215,1,CHEMBL3233795,3215
3216,1,CHEMBL3234736,3216
3217,0,CHEMBL3221545,3217
3218,1,CHEMBL3221561,3218
3219,1,CHEMBL3297896,3219
3220,0,CHEMBL3353402,3220
3221,1,CHEMBL3360608,3221
3222,1,CHEMBL3416437,3222
3223,1,CHEMBL3416591,3223
3224,1,CHEMBL3416619,3224
3225,0,CHEMBL3425659,3225
3226,1,CHEMBL3409482,3226
3227,1,CHEMBL3425672,3227
3228,1,CHEMBL383760,3228
3229,1,CHEMBL93754,3229
3230,0,CHEMBL142985,3230
3231,1,CHEMBL63786,3231
3232,1,CHEMBL52823,3232
3233,0,CHEMBL498249,3233
3234,1,CHEMBL150,3234
3235,1,CHEMBL1241768,3235
3236,1,CHEMBL1243345,3236
3237,0,CHEMBL1269735,3237
3238,1,CHEMBL1683958,3238
3239,1,CHEMBL1928708,3239
3240,1,CHEMBL3092311,3240
3241,1,CHEMBL81712,3241
3242,1,CHEMBL136058,3242
3243,1,CHEMBL122397,3243
3244,0,CHEMBL543362,3244
3245,1,CHEMBL360958,3245
3246,0,CHEMBL67170,3246
3247,0,CHEMBL135928,3247
3248,0,CHEMBL278101,3248
3249,1,CHEMBL572030,3249
3250,0,CHEMBL1081198,3250
3251,1,CHEMBL1090360,3251
3252,1,CHEMBL1173667,3252
3253,0,CHEMBL18797,3253
3254,1,CHEMBL2425085,3254
3255,0,CHEMBL309937,3255
3256,1,CHEMBL50245,3256
3257,1,CHEMBL435809,3257
3258,1,CHEMBL172333,3258
3259,1,CHEMBL31876,3259
3260,0,CHEMBL119923,3260
3261,0,CHEMBL170997,3261
3262,1,CHEMBL378144,3262
3263,1,CHEMBL92731,3263
3264,1,CHEMBL345988,3264
3265,1,CHEMBL37543,3265
3266,0,CHEMBL135861,3266
3267,0,CHEMBL379041,3267
3268,1,CHEMBL200381,3268
3269,1,CHEMBL379001,3269
3270,0,CHEMBL343314,3270
3271,1,CHEMBL542733,3271
3272,1,CHEMBL290096,3272
3273,1,CHEMBL268868,3273
3274,1,CHEMBL248864,3274
3275,1,CHEMBL377730,3275
3276,1,CHEMBL171172,3276
3277,1,CHEMBL53555,3277
3278,1,CHEMBL52882,3278
3279,1,CHEMBL357570,3279
3280,1,CHEMBL26641,3280
3281,0,CHEMBL106966,3281
3282,1,CHEMBL152905,3282
3283,0,CHEMBL114814,3283
3284,1,CHEMBL37346,3284
3285,0,CHEMBL1242973,3285
3286,0,CHEMBL102346,3286
3287,0,CHEMBL216260,3287
3288,0,CHEMBL308339,3288
3289,1,CHEMBL217090,3289
3290,1,CHEMBL355269,3290
3291,1,CHEMBL96489,3291
3292,0,CHEMBL332497,3292
3293,1,CHEMBL3085277,3293
3294,1,CHEMBL128467,3294
3295,1,CHEMBL247916,3295
3296,0,CHEMBL76082,3296
3297,0,CHEMBL209148,3297
3298,0,CHEMBL462161,3298
3299,1,CHEMBL483526,3299
3300,1,CHEMBL475594,3300
3301,1,CHEMBL466615,3301
3302,1,CHEMBL131921,3302
3303,1,CHEMBL538909,3303
3304,1,CHEMBL273789,3304
3305,1,CHEMBL484321,3305
3306,0,CHEMBL482715,3306
3307,1,CHEMBL242740,3307
3308,0,CHEMBL610181,3308
3309,0,CHEMBL604483,3309
3310,1,CHEMBL593911,3310
3311,0,CHEMBL590081,3311
3312,1,CHEMBL1242201,3312
3313,1,CHEMBL1242750,3313
3314,1,CHEMBL1272325,3314
3315,0,CHEMBL2070051,3315
3316,0,CHEMBL2018884,3316
3317,0,CHEMBL2018775,3317
3318,0,CHEMBL1097743,3318
3319,1,CHEMBL2324873,3319
3320,1,CHEMBL2333999,3320
3321,1,CHEMBL2425737,3321
3322,0,CHEMBL2337365,3322
3323,0,CHEMBL2335017,3323
3324,0,CHEMBL3098316,3324
3325,0,CHEMBL3125890,3325
3326,1,CHEMBL544074,3326
3327,1,CHEMBL432428,3327
3328,1,CHEMBL207009,3328
3329,1,CHEMBL1914674,3329
3330,0,CHEMBL1916949,3330
3331,1,CHEMBL2348416,3331
3332,1,CHEMBL3234743,3332
3333,1,CHEMBL3360617,3333
